2,CUCSH,LICENCIATURA EN RELACIONES INTERNACIONALES,152.1667,80,80,267
2,CUCSH,LICENCIATURA EN SOCIOLOGIA,69.3000,100,41,41
2,CUCSH,LICENCIATURA EN TRABAJO SOCIAL (ESCOLARIZADA),86.0000,156,156,356
2,CUCSH,LICENCIATURA EN TRABAJO SOCIAL (NIVELACION),72.0000,35,35,35
2,CUALTOS,ABOGADO,137.3267,44,44,107
2,CUALTOS,INGENIERIA AGROINDUSTRIAL,128.5467,44,44,63
2,CUALTOS,INGENIERIA EN COMPUTACION,147.7800,44,44,91
2,CUALTOS,INGENIERIA EN SISTEMAS PECUARIOS,100.4600,44,36,36
2,CUALTOS,LICENCIATURA EN ADMINISTRACION,141.8667,44,44,88
2,CUALTOS,LICENCIATURA EN CIRUJANO DENTISTA,164.4833,44,44,291
2,CUALTOS,LICENCIATURA EN CONTADURIA PUBLICA,150.2633,44,44,131
2,CUALTOS,LICENCIATURA EN ENFERMERIA,141.6967,44,44,118
2,CUALTOS,LICENCIATURA EN MEDICINA VETERINARIA Y ZOOTECNIA,156.2500,44,44,242
2,CUALTOS,LICENCIATURA EN NEGOCIOS INTERNACIONALES,153.1033,44,44,128
2,CUALTOS,LICENCIATURA EN NUTRICION,140.6867,44,44,117
2,CUALTOS,LICENCIATURA EN PSICOLOGIA ,144.2467,44,44,116
2,CUALTOS,MEDICO CIRUJANO Y PARTERO,178.0667,44,44,547
2,CUCI,ABOGADO,72.0000,35,24,24
2,CUCI,LICENCIATURA EN ADMINISTRACION,82.0000,35,17,17
2,CUCI,LICENCIATURA EN CONTADURIA PUBLICA,81.0000,35,26,26
2,CUCI,LICENCIATURA EN PSICOLOGIA ,68.0000,35,21,21
2,CUCI,LICENCIATURA EN RECURSOS HUMANOS,79.0000,35,11,11
2,CUCI,ABOGADO,79.0000,35,13,13
2,CUCI,LICENCIATURA EN ADMINISTRACION,74.0000,35,16,16
2,CUCI,LICENCIATURA EN AGROBIOTECNOLOGIA,62.0000,35,30,30
2,CUCI,LICENCIATURA EN AGRONEGOCIOS,70.0000,35,24,24
2,CUCI,LICENCIATURA EN ENFERMERIA (NIVELACION),83.2000,20,12,12
2,CUCI,ABOGADO,68.0000,80,64,64
2,CUCI,INGENIERIA EN COMPUTACION,84.0000,43,43,59
2,CUCI,INGENIERIA INDUSTRIAL,132.2000,40,40,72
2,CUCI,INGENIERIA INFORMATICA,79.0000,40,40,48
2,CUCI,INGENIERIA QUIMICA,151.5000,40,40,116
2,CUCI,LICENCIATURA EN ADMINISTRACION,86.0000,40,40,82
2,CUCI,LICENCIATURA EN CONTADURIA PUBLICA,88.0000,41,41,61
2,CUCI,LICENCIATURA EN MERCADOTECNIA,80.3500,40,40,49
2,CUCI,LICENCIATURA EN NEGOCIOS INTERNACIONALES,80.0000,81,81,104
2,CUCI,LICENCIATURA EN PERIODISMO,76.3000,40,21,21
2,CUCI,LICENCIATURA EN PSICOLOGIA ,77.0000,81,81,93
2,CUCI,LICENCIATURA EN QUIMICO FARMACEUTICO BIOLOGO,152.7500,60,60,204
2,CUCI,LICENCIATURA EN RECURSOS HUMANOS,79.0000,40,40,48
2,CUCOSTA,ABOGADO,82.0000,90,90,125
2,CUCOSTA,INGENIERIA CIVIL,79.0000,81,81,91
2,CUCOSTA,INGENIERIA EN COMPUTACION,85.0000,40,40,69
2,CUCOSTA,INGENIERIA EN TELEMATICA,70.0000,27,27,27
2,CUCOSTA,INGENIERIA EN VIDEOJUEGOS,88.0000,30,30,70
2,CUCOSTA,LICENCIATURA EN ADMINISTRACION,130.1667,90,90,176
2,CUCOSTA,LICENCIATURA EN ARQUITECTURA,137.9167,80,80,160
2,CUCOSTA,LICENCIATURA EN ARTES VISUALES PARA LA EXPRESION FOTOGRAFICA,70.6500,20,14,14
2,CUCOSTA,LICENCIATURA EN ARTES VISUALES PARA LA EXPRESION PLASTICA,81.0000,22,22,27
2,CUCOSTA,LICENCIATURA EN BIOLOGIA,83.0000,41,41,61
2,CUCOSTA,LICENCIATURA EN CIENCIAS Y ARTES CULINARIAS,90.8200,30,30,93
2,CUCOSTA,LICENCIATURA EN CONTADURIA PUBLICA,134.7500,90,90,156
2,CUCOSTA,LICENCIATURA EN CULTURA FISICA Y DEPORTES,78.0000,43,43,55
2,CUCOSTA,LICENCIATURA EN DISEÑO PARA LA COMUNICACION GRAFICA,78.0000,41,41,45
2,CUCOSTA,LICENCIATURA EN ENFERMERIA,136.8233,41,41,146
2,CUCOSTA,LICENCIATURA EN INGENIERIA EN COMUNICACION MULTIMEDIA,61.0000,69,58,58
2,CUCOSTA,LICENCIATURA EN NUTRICION,137.6433,40,40,107
2,CUCOSTA,LICENCIATURA EN PSICOLOGIA ,126.6600,90,90,158
2,CUCOSTA,LICENCIATURA EN TURISMO,64.9200,76,64,64
2,CUCOSTA,MEDICO CIRUJANO Y PARTERO,175.5833,41,41,524
2,CUCOSTA,ABOGADO,69.0000,10,8,8
2,CUCOSTA,LICENCIATURA EN ADMINISTRACION,73.0000,17,14,14
2,CUCOSTA,LICENCIATURA EN TURISMO,73.5600,11,9,9
2,CUCSUR,ABOGADO,69.0000,80,67,67
2,CUCSUR,INGENIERIA DE PROCESOS Y COMERCIO INTERNACIONAL,76.1700,40,29,29
2,CUCSUR,INGENIERIA MECATRONICA,70.0000,40,36,36
2,CUCSUR,INGENIERO AGRONOMO,86.1500,51,51,111
2,CUCSUR,LICENCIATURA EN ADMINISTRACION,83.5800,51,51,62
2,CUCSUR,LICENCIATURA EN ADMINISTRACION FINANCIERA Y SISTEMAS,75.0000,40,23,23
2,CUCSUR,LICENCIATURA EN ARTES (ESCOLARIZADA),72.0000,40,40,40
2,CUCSUR,LICENCIATURA EN BIOLOGIA MARINA,70.0000,70,59,59
2,CUCSUR,LICENCIATURA EN CONTADURIA PUBLICA,81.1900,71,71,83
2,CUCSUR,LICENCIATURA EN ENFERMERIA,92.7200,41,41,108
2,CUCSUR,LICENCIATURA EN INGENIERIA EN OBRAS Y SERVICIOS,76.1400,42,37,37
2,CUCSUR,LICENCIATURA EN INGENIERIA EN RECURSOS NATURALES Y AGROPECUARIOS,70.0000,30,13,13
2,CUCSUR,LICENCIATURA EN INGENIERIA EN TELEINFORMATICA,73.0000,33,29,29
2,CUCSUR,LICENCIATURA EN NUTRICION,71.3300,40,38,38
2,CUCSUR,LICENCIATURA EN TURISMO,75.1400,30,18,18
2,CUCSUR,TECNICO SUPERIOR UNIVERSITARIO EN ELECTRONICA Y MECANICA AUTOMOTRIZ,71.0000,50,37,37
2,CULAGOS,ABOGADO,112.2867,45,45,53
2,CULAGOS,INGENIERIA BIOQUIMICA,142.1667,45,45,87
2,CULAGOS,INGENIERIA EN ELECTRONICA Y COMPUTACION,69.0000,45,33,33
2,CULAGOS,INGENIERIA INDUSTRIAL,103.9800,45,45,46
2,CULAGOS,INGENIERIA MECANICA ELECTRICA,71.8200,45,16,16
2,CULAGOS,INGENIERIA MECATRONICA,138.5733,45,45,70
2,CULAGOS,LICENCIATURA EN ADMINISTRACION,125.7600,45,45,70
2,CULAGOS,LICENCIATURA EN HUMANIDADES,70.0000,45,18,18
2,CULAGOS,LICENCIATURA EN INGENIERIA EN ADMINISTRACION INDUSTRIAL,69.0000,45,45,45
2,CULAGOS,LICENCIATURA EN PSICOLOGIA ,115.4167,45,45,59
2,CULAGOS,ABOGADO (SEMIESCOLARIZADO),68.0000,45,33,33
2,CULAGOS,INGENIERIA EN VIDEOJUEGOS,62.0000,45,43,43
2,CULAGOS,LICENCIATURA EN PERIODISMO,79.0000,45,6,6
2,CULAGOS,LICENCIATURA EN PSICOLOGIA ,70.0000,45,42,42
2,CULAGOS,LICENCIATURA EN TECNOLOGIAS DE LA INFORMACION,77.0000,45,14,14
2,CUNORTE,ABOGADO,69.0000,60,45,45
2,CUNORTE,INGENIERIA EN ELECTRONICA Y COMPUTACION,67.9700,30,19,19
2,CUNORTE,INGENIERIA MECANICA ELECTRICA,70.0000,30,15,15
2,CUNORTE,LICENCIATURA EN ADMINISTRACION,64.0000,40,33,33
2,CUNORTE,LICENCIATURA EN AGRONEGOCIOS,70.0000,30,18,18
2,CUNORTE,LICENCIATURA EN ANTROPOLOGIA,78.0000,10,2,2
2,CUNORTE,LICENCIATURA EN CONTADURIA PUBLICA,70.0000,40,28,28
2,CUNORTE,LICENCIATURA EN EDUCACION,70.6700,100,85,85
2,CUNORTE,LICENCIATURA EN ENFERMERIA,63.0000,96,71,71
2,CUNORTE,LICENCIATURA EN ENFERMERIA (NIVELACION),76.4900,25,19,19
2,CUNORTE,LICENCIATURA EN NUTRICION,70.3800,35,21,21
2,CUNORTE,LICENCIATURA EN PSICOLOGIA ,61.0000,40,32,32
2,CUNORTE,LICENCIATURA EN TURISMO,72.0000,25,14,14
2,CUSUR,ABOGADO,87.0000,91,91,152
2,CUSUR,CARRERA EN ENFERMERIA,71.0000,40,22,22
2,CUSUR,INGENIERIA EN GEOFISICA,75.0800,40,13,13
2,CUSUR,INGENIERIA EN SISTEMAS BIOLOGICOS,86.7000,40,40,53
2,CUSUR,INGENIERIA EN TELEMATICA,74.0000,49,49,49
2,CUSUR,LICENCIATURA EN AGROBIOTECNOLOGIA,83.7700,40,40,73
2,CUSUR,LICENCIATURA EN AGRONEGOCIOS,83.0000,71,71,117
2,CUSUR,LICENCIATURA EN DESARROLLO TURISTICO SUSTENTABLE,72.0000,40,33,33
2,CUSUR,LICENCIATURA EN ENFERMERIA,137.0000,80,80,204
2,CUSUR,LICENCIATURA EN LETRAS HISPANICAS,76.2600,30,22,22
2,CUSUR,LICENCIATURA EN MEDICINA VETERINARIA Y ZOOTECNIA,137.6667,75,75,256
2,CUSUR,LICENCIATURA EN NEGOCIOS INTERNACIONALES,144.6667,80,80,211
2,CUSUR,LICENCIATURA EN NUTRICION,88.0000,60,60,122
2,CUSUR,LICENCIATURA EN PERIODISMO,80.5600,30,18,18
2,CUSUR,LICENCIATURA EN PSICOLOGIA ,85.9700,80,80,135
2,CUSUR,LICENCIATURA EN SEGURIDAD LABORAL PROTECCION CIVIL Y EMERGENCIAS,81.9200,40,40,70
2,CUSUR,LICENCIATURA EN TRABAJO SOCIAL (MIXTA),78.0000,40,40,55
2,CUSUR,MEDICO CIRUJANO Y PARTERO,177.7500,60,60,683
2,CUTONALA,ABOGADO,87.4300,180,180,496
2,CUTONALA,INGENIERIA EN CIENCIAS COMPUTACIONALES,88.0000,91,91,229
2,CUTONALA,INGENIERIA EN ENERGIA,70.8500,90,68,68
2,CUTONALA,INGENIERIA EN NANOTECNOLOGIA,88.0000,95,95,171
2,CUTONALA,LICENCIATURA EN ADMINISTRACION DE NEGOCIOS,87.0000,124,124,306
2,CUTONALA,LICENCIATURA EN ARQUITECTURA,87.2100,81,81,148
2,CUTONALA,LICENCIATURA EN CIENCIAS FORENSES,92.6700,35,35,201
2,CUTONALA,LICENCIATURA EN CONTADURIA PUBLICA,87.0000,125,125,289
2,CUTONALA,LICENCIATURA EN DISEÑO DE ARTESANIA,73.2300,30,29,29
2,CUTONALA,LICENCIATURA EN ESTUDIOS LIBERALES,70.0000,30,21,21
2,CUTONALA,LICENCIATURA EN GERONTOLOGIA,89.0000,35,35,70
2,CUTONALA,LICENCIATURA EN HISTORIA DEL ARTE,66.6800,31,31,31
2,CUTONALA,LICENCIATURA EN NUTRICION,90.5100,70,70,297
2,CUTONALA,LICENCIATURA EN SALUD PUBLICA,85.0000,35,35,66
2,CUTONALA,MEDICO CIRUJANO Y PARTERO,176.3367,120,120,1211
2,CUVALLES,ABOGADO,120.8367,80,80,128
2,CUVALLES,INGENIERIA EN DISEÑO MOLECULAR DE MATERIALES,79.0000,20,10,10
2,CUVALLES,INGENIERIA EN ELECTRONICA Y COMPUTACION,86.0000,40,40,66
2,CUVALLES,INGENIERIA EN GEOFISICA,74.0000,20,11,11
2,CUVALLES,INGENIERIA EN INSTRUMENTACION ELECTRONICA Y NANOSENSORES,69.9500,20,11,11
2,CUVALLES,INGENIERIA EN SISTEMAS BIOLOGICOS,75.0000,30,22,22
2,CUVALLES,INGENIERIA MECATRONICA,86.0000,41,41,63
2,CUVALLES,LICENCIATURA EN ADMINISTRACION,126.4000,80,80,131
2,CUVALLES,LICENCIATURA EN AGRONEGOCIOS,73.0300,40,40,42
2,CUVALLES,LICENCIATURA EN CONTADURIA PUBLICA,132.5800,80,80,118
2,CUVALLES,LICENCIATURA EN EDUCACION,124.6367,80,80,138
2,CUVALLES,LICENCIATURA EN ENFERMERIA,134.9167,70,70,246
2,CUVALLES,LICENCIATURA EN NUTRICION,133.5000,40,40,99
2,CUVALLES,LICENCIATURA EN PSICOLOGIA ,125.1667,80,80,126
2,CUVALLES,LICENCIATURA EN TECNOLOGIAS DE LA INFORMACION,68.1500,30,24,24
2,CUVALLES,LICENCIATURA EN TRABAJO SOCIAL (ESCOLARIZADA),88.0000,40,40,84
2,CUVALLES,LICENCIATURA EN TURISMO,73.3600,40,32,32
2,SUV,BACHILLERATO GENERAL POR AREAS INTERDISCIPLINARIAS,65.0000,128,116,137
2,SUV,LICENCIATURA DE MERCADOTECNIA DIGITAL,60.0000,262,257,299
2,SUV,LICENCIATURA EN ADMINISTRACION DE LAS ORGANIZACIONES,66.1000,297,282,328
2,SUV,LICENCIATURA EN BIBLIOTECOLOGIA Y GESTION DEL CONOCIMIENTO,68.0000,25,25,28
2,SUV,LICENCIATURA EN DESARROLLO DE SISTEMAS WEB,65.0000,167,155,188
2,SUV,LICENCIATURA EN DESARROLLO EDUCATIVO,60.0000,138,123,150
2,SUV,LICENCIATURA EN GESTION CULTURAL,60.0000,86,79,90
2,SUV,LICENCIATURA EN PERIODISMO DIGITAL,60.0000,19,16,19
2,SUV,LICENCIATURA EN SEGURIDAD CIUDADANA,68.2000,29,28,31
2,SUV,LICENCIATURA EN TECNOLOGIAS E INFORMACION,60.0000,146,135,155
2,TLAJOMULCO,INGENIERIA BIOMEDICA,122.3800,35,35,41
2,TLAJOMULCO,INGENIERIA CIVIL,150.2500,35,35,107
2,TLAJOMULCO,INGENIERIA MECATRONICA,148.6300,35,35,129
2,TLAJOMULCO,LICENCIATURA EN ADMINISTRACION,137.3333,70,70,182
2,TLAJOMULCO,LICENCIATURA EN ENFERMERIA,133.5167,70,70,178
2,TLAJOMULCO,LICENCIATURA EN NEGOCIOS INTERNACIONALES,134.8033,70,70,141
2,TLAJOMULCO,LICENCIATURA EN NUTRICION,119.4867,70,70,99
2,TLAJOMULCO,MEDICO CIRUJANO Y PARTERO,172.2500,70,70,648
2,TLAJOMULCO,INGENIERIA EN BIOTECNOLOGIA,108.5833,40,40,42
2,TLAJOMULCO,INGENIERIA EN DISEÑO INDUSTRIAL,115.5000,40,40,53
2,TLAJOMULCO,LICENCIATURA EN TERAPIA FISICA,128.5600,120,120,223
